STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN,DATA_SOURCE,YEAR
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-08-09,1.2,80.0,93.0,67.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-08-10,0.0,75.0,83.0,67.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-08-11,0.0,71.0,81.0,61.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-08-12,0.0,69.0,79.0,59.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-08-13,0.0,68.0,80.0,55.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-08-14,0.0,72.0,83.0,60.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-08-15,0.0,75.0,89.0,61.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-08-16,0.0,78.0,87.0,68.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-08-17,0.0,77.0,90.0,63.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-08-18,0.15,70.0,79.0,61.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-08-19,0.0,68.0,78.0,57.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-08-20,0.0,70.0,79.0,60.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-08-21,0.0,71.0,82.0,59.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-08-22,0.0,74.0,84.0,64.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-08-23,0.14,74.0,78.0,69.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-08-24,0.58,72.0,76.0,67.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-08-25,0.02,72.0,81.0,62.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-08-26,0.03,70.0,83.0,57.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-08-27,0.28,72.0,79.0,65.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-08-28,0.0,71.0,82.0,60.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-08-29,0.0,76.0,88.0,64.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-08-30,0.0,77.0,88.0,65.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-08-31,0.0,79.0,89.0,68.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-01,0.06,78.0,85.0,70.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-02,0.09,78.0,87.0,69.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-03,0.0,76.0,86.0,66.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-04,0.11,75.0,83.0,66.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-05,0.0,64.0,68.0,60.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-06,0.0,70.0,83.0,57.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-07,0.0,74.0,86.0,61.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-08,1.32,72.0,77.0,67.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-09,0.0,75.0,80.0,69.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-10,0.03,76.0,81.0,71.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-11,0.58,69.0,73.0,65.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-12,0.27,72.0,78.0,66.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-13,0.0,69.0,78.0,60.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-14,0.0,66.0,77.0,55.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-15,0.0,60.0,68.0,51.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-16,0.0,54.0,64.0,44.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-17,0.0,57.0,72.0,41.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-18,0.0,64.0,79.0,48.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-19,0.0,68.0,83.0,53.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-20,0.3,72.0,85.0,58.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-21,0.07,61.0,69.0,53.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-22,0.09,66.0,79.0,53.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-23,0.54,74.0,82.0,66.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-24,0.82,66.0,73.0,59.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-25,1.02,53.0,59.0,46.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-26,0.02,54.0,63.0,45.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-27,0.0,55.0,68.0,41.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-28,0.0,55.0,65.0,45.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-29,0.0,57.0,69.0,45.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-09-30,0.0,62.0,74.0,50.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-01,0.0,64.0,75.0,53.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-02,0.0,69.0,80.0,58.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-03,0.0,72.0,82.0,62.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-04,0.0,73.0,83.0,63.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-05,0.06,73.0,82.0,64.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-06,0.06,55.0,67.0,43.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-07,0.0,42.0,49.0,34.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-08,0.0,39.0,48.0,29.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-09,0.0,42.0,53.0,31.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-10,0.0,46.0,60.0,31.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-11,0.0,49.0,66.0,31.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-12,0.0,53.0,71.0,35.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-13,0.0,58.0,76.0,39.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-14,0.0,63.0,77.0,48.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-15,0.0,64.0,78.0,50.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-16,0.0,64.0,74.0,54.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-17,0.1,64.0,70.0,58.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-18,0.0,56.0,66.0,46.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-19,0.0,55.0,70.0,40.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-20,0.0,61.0,77.0,45.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-21,0.23,64.0,70.0,57.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-22,0.0,68.0,76.0,59.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-23,0.0,68.5,78.0,59.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-24,0.29,71.0,80.0,62.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-25,0.0,66.0,75.0,57.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-26,0.0,65.0,77.0,53.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-27,0.0,69.0,78.0,60.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-28,0.0,55.0,64.0,45.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-29,0.0,49.0,62.0,36.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-30,0.0,52.0,65.0,39.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-10-31,0.0,55.0,71.0,39.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-01,0.0,60.0,71.0,49.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-02,0.0,68.0,79.0,56.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-03,0.0,61.0,67.0,54.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-04,0.0,51.0,57.0,44.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-05,0.0,47.0,58.0,36.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-06,0.41,51.0,60.0,41.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-07,0.04,64.0,71.0,56.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-08,0.11,62.0,67.0,56.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-09,0.76,57.0,71.0,42.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-10,0.0,40.0,42.0,38.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-11,0.0,45.0,51.0,39.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-12,0.0,44.0,54.0,33.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-13,0.06,44.0,51.0,36.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-14,0.0,35.0,40.0,29.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-15,0.0,39.0,45.0,33.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-16,0.02,41.0,48.0,33.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-17,0.0,33.0,39.0,27.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-18,0.0,30.0,34.0,26.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-19,0.0,35.0,45.0,25.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-20,0.0,33.0,39.0,27.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-21,0.0,24.0,29.0,18.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-22,0.0,29.0,42.0,15.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-23,0.0,34.0,45.0,23.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-24,0.0,39.0,51.0,27.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-25,0.57,48.0,53.0,42.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-26,0.03,44.0,46.0,41.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-27,0.0,38.0,48.0,28.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-28,0.0,38.0,48.0,27.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-29,0.0,42.0,50.0,34.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-11-30,0.0,35.0,41.0,29.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-01,0.0,34.0,41.0,27.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-02,0.02,31.0,35.0,27.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-03,0.02,25.0,35.0,14.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-04,0.0,22.0,32.0,11.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-05,0.0,28.0,36.0,19.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-06,0.0,22.0,27.0,17.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-07,0.0,34.0,40.0,27.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-08,0.0,34.0,43.0,24.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-09,0.0,31.0,41.0,20.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-10,0.05,43.0,52.0,33.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-11,0.1,41.0,54.0,27.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-12,0.0,22.0,26.0,17.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-13,0.77,27.0,35.0,18.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-14,0.0,34.0,38.0,29.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-15,0.15,36.0,43.0,29.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-16,2.59,47.0,55.0,38.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-17,0.0,24.0,38.0,9.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-18,0.03,20.0,31.0,8.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-19,0.0,20.0,29.0,10.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-20,0.0,16.0,21.0,10.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-21,0.0,20.0,30.0,9.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-22,0.0,7.0,13.0,1.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-23,0.0,18.0,31.0,4.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-24,0.0,21.0,33.0,9.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-25,0.0,12.0,20.0,3.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-26,0.01,18.0,25.0,10.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-27,0.0,25.0,27.0,22.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-28,0.0,20.0,24.0,15.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-29,0.01,20.0,23.0,16.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-30,0.0,15.0,19.0,11.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2000-12-31,0.0,21.0,23.0,18.0,dailies,2000
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-01,0.02,21.0,27.0,14.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-02,0.0,17.0,23.0,11.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-03,0.0,15.0,25.0,5.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-04,0.0,28.0,30.0,25.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-05,0.0,35.0,40.0,30.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-06,0.0,31.0,39.0,22.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-07,0.0,40.0,48.0,31.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-08,0.0,28.0,34.0,22.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-09,0.0,24.0,30.0,18.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-10,0.0,29.0,40.0,18.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-11,0.0,32.0,43.0,20.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-12,0.0,40.0,49.0,31.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-13,0.0,38.0,52.0,24.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-14,0.07,44.0,48.0,39.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-15,0.0,40.0,47.0,33.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-16,0.0,34.0,36.0,31.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-17,0.0,35.0,39.0,30.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-18,0.32,36.0,40.0,32.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-19,0.45,33.0,37.0,29.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-20,0.05,24.0,30.0,17.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-21,0.0,15.0,24.0,5.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-22,0.0,23.0,33.0,12.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-23,0.0,27.0,39.0,14.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-24,0.0,34.0,41.0,27.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-25,0.0,27.0,32.0,22.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-26,0.02,29.0,38.0,20.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-27,0.0,30.0,37.0,22.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-28,0.0,28.0,36.0,19.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-29,0.28,47.0,58.0,35.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-30,0.11,50.0,58.0,41.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-01-31,0.03,38.0,41.0,34.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-01,0.0,35.0,40.0,30.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-02,0.0,25.0,34.0,16.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-03,0.0,28.0,41.0,15.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-04,0.0,41.0,49.0,32.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-05,0.01,32.0,37.0,26.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-06,0.0,41.0,54.0,27.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-07,0.0,46.0,55.0,36.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-08,0.0,58.0,70.0,45.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-09,0.57,54.0,70.0,37.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-10,0.0,31.0,37.0,24.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-11,0.0,29.0,38.0,20.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-12,0.0,42.0,53.0,31.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-13,0.03,48.0,51.0,44.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-14,0.72,56.0,61.0,50.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-15,0.59,53.0,60.0,45.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-16,0.8,42.0,49.0,34.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-17,0.0,27.0,34.0,19.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-18,0.0,24.0,32.0,15.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-19,0.0,40.0,55.0,24.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-20,0.0,47.0,55.0,38.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-21,0.0,39.0,47.0,30.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-22,0.08,29.0,32.0,25.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-23,0.0,38.0,45.0,30.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-24,0.0,53.0,67.0,38.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-25,0.74,54.0,66.0,42.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-26,0.0,40.0,50.0,30.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-27,0.02,40.0,48.0,31.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-02-28,0.0,36.0,43.0,28.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-03-01,0.04,34.0,45.0,22.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-03-02,0.04,42.0,47.0,36.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-03-03,0.03,41.0,48.0,33.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-03-04,1.15,41.0,46.0,35.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-03-05,0.0,30.0,36.0,24.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-03-06,0.0,30.0,36.0,24.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-03-07,0.0,36.0,45.0,27.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-03-08,0.0,40.0,51.0,28.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-03-09,0.0,33.0,42.0,23.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-03-10,0.0,35.0,49.0,21.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-03-11,0.0,48.0,63.0,33.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-03-12,0.29,50.0,59.0,41.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-03-13,0.16,50.0,57.0,43.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-03-14,0.0,45.0,56.0,33.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-03-15,0.01,48.0,54.0,42.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-03-16,0.23,48.0,55.0,40.0,dailies,2001
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2001-03-17,0.0,37.0,40.0,34.0,dailies,2001
